Dog_Number,Total_Complains,hash_binary
2291,1,49EE1A82D3F976CA037DAA3A3CD3B396B7B9E625E17A347CD02CFE0CE475C3FA
3022,2,DBE09D6B9A8610682428AC9B041FF04533287A9489D6A477A6D608470B79098C
5410,2,22995A2CDAC304FF6FBA44090B847094234095E1E6359348AD633C8EE2D1D39B
6858,1,06240DCFFC9F3FA315497BE8E9F49C1AC1C322CA81BDF69C4D49F4BA68D005EC
7820,2,EE2B84E680D01AB7A1AAF615582B466BF4891870772CDA8DC14BD862E08595CC
8397,1,989CB91E83AF680D1B8437F5438E2A12244FDE852D2A3C0C501F7086BD236BFC
3141,3,C2586030C6CCC4EEFDC190D048EF12F313EB79FFD523056EA60935BEA7034B3E
6090,2,905329BE0A4279DC82B1A71ED818740A34C8CFF7DB8486A336459391926E8C61
5758,4,775C30789FA90C8B1956F89BDB933CAA6B0F36F52E0E494541669E0FDACB04D3
8027,2,CD65F6181B81A54D86CF6DAC209DF5410F9E118B6A734B7CCCFE85B3F9B30F08
4997,2,80AD9C9DCAF48D5EAD8B9C1C873E54FD03E810F4E53E3BD885B0C0CA63C7FCF2
5179,1,4154614436C9F1D1EAE25C778864B2746E02C19E6BF48EA5193487E503BDA47A
7341,2,499C5AA5B882711D6FA69D8DBF36B2B68061A6631F4ECC7375A130364E32D64E
5160,1,A412882153401490BB48D972DA10D6ADDE4EEF099E088A54520FC27218849E4E
6872,1,77E18B68002375EAF40E44CCC083CBA241D21442834FC2004E28F2F0915869FC
8045,2,E1EDD8ED14913AE3EB634852B6D1E559BD70EDD3E37F52FE9C0C20F09F1D85B8
7873,1,04B9C00868AD18499BCF56E2903CFA65CD19A7FAF0538B5E754572EE0EA3587D
2735,1,AFB992C2432686B7203091997577B9F14EF7BD546AE5135853916DE83FACCD64
8818,3,73A4AF78C33D64E345E58891D0598CC5F16D1D9B2D5D94F3F4EAB81F67811B9B
8785,2,FE17F5C1A6E503C633966150E4B4BA0B6D101CE0C889007D47F29A53BBFEFFD9
8667,2,8EBF600E1E76D36E6A369399D03F49AA02D08F389228E8B892F5D3D1B69E7985
9144,2,662EB91079C9237845596F25E5009C45F9EA898D0B3FD1D2A6CE066003DBCDC5
8730,1,1FDE3BD6F6D46FE5B910E6A5FB4237F31B9022EBB14BAF1B67E62A6DD21521C9
6696,1,328811E00B1E2193C3694B72FDF9F9308BD3320F387A7FD26F766A23610E4002
3932,1,A3662DB4B30CEAC5433FC30F4E43F3CB8AE327C227FABF9DB6373DB6DCE6B704
3646,1,EE180656112785240380E85170A5C6A2FCC3D6BEA7C45EEA45E0D4FC59908A24
4936,8,9633C61C73127B636F5FF4747D59C6354E69F7C9FF6D9611B47465C9389EE75D
4737,2,F2810A4162A2D5000DCD88754CC6A7F879920F515BC77A150D4E427DC8FC5B0C
7903,3,7B9EE969371FC5B779A040A42803409FD962AC6914A39C1D222913CED945DD1E
8758,1,38F9FAE352BE137B4779739BCC2B57AFF8214E0233C7997FB6EC558AA23BF797
8922,1,D18D37157EAE21A41E7F2255E05C287BA5638970EBF19B716B2C27B4A2C84D93
8766,1,89A8190EBFC7E47F87D216668D7E32409319758CCD68786073A9FFCB7D0EB23C
4972,1,B2E1278E87FDC0BCD40056625FB17B1D6DD4272F042F4E99F0F17D582A96D3CA
1129,1,AB6DCDA687F55003BC2E225A02C3CDE33243696E524CB22F21FF1F398A5E7BF2
9102,6,31A601E18999D0264BC6361229C0B7ABD259CB5B274DA78841278A58C1E474A6
6996,2,E0905AEE9BF05A812299FCF25D69A32F1CDDDB6DCFE0D111EFF560803ECD8AA7
6736,1,47F4CB3543D08086DC4B7432E0206813FE969A61026997BFC63EF44523C3094E
3331,4,16E04DF6D85285B9C7EB1BB88E8AA8BB0A59384A14F74358271738C86BF0F707
7860,3,002492847D7C05313DDE8C21B5BDE097CC9E9B58B412F942003C5DEF30FDF62D
514,2,F5E4CF0E9F7381C0504AD949A5F18BA5F4C1734EC1D7ACD659F8771B1E9E1436
7928,6,A49BBC79D9D88EE57C614504F946EAF5E1FB4F149A44A3BDDCD8D4CB5D7BA960
7176,1,E85E93BCBDE1E3D5BF2AD94135BF20C42AAF99DBF1D82A8994A2F3BB5010ABAC
6796,1,671634CB42D82C772426A10BDACD70DB910A05ECD852EAF6E62B7C5BB5FB88BE
6404,4,CBC2CA28EA65E482F7FDC0E0AF39977E1EF8DB61D0DC355213121974F0AC7E26
6950,7,7ED6D2BE0C7251E47C555B80362F7785FA6C061A68E0D10E402BDD18EFEA8D34
2106,1,70211E763DAE278797C1A6DFBF89DD6B9F38F21687642795D3CA7DA804C2CAC3
6952,1,AFCE0746788CE6EBB938280947FD8AC27B2B9BE042821A0ED157E317CF944077
5676,2,0B2FE32421194A26160FE13CF8FDAEE8D9E918BD7C41AA4042C1E934BA3329EC
9007,3,72E7A1C241F5C7876796828B9A9CA153CD58B3FD1276953FB23695FCE806D7C3
469,1,6B09DF621357E65B38D5F7F613D0D26CE9268F0489B66F2C717B890F96F4DEE6
4084,1,589605416FD6FCA9387727821292F3F118838A7320967F5C2B4A74CA4271FB9C
9254,1,63AE027036C5482FBDBDC9BD1C1E9AF128CFF0C087DACD5D4A9A5A3BEA78423F
8920,4,9F413FF081211A07CA6E502F9858DBF700E1BEDAA27A5C53B363C4B65F32D6E5
7286,1,DCBF99E9C24E55D4AF530FFA12AE7E90F5C577397F1A9C55A5B5B9FE783D471E
9015,1,A5498DA202783B96BF86D72680089E59E0B2232327937D03434D73430D943362
8280,3,C1879C82FB62D74F78957038FFC214591D3D7AA7A23C8C2800596D9AC7B2D391
9059,4,3231735B895BA256DCE813ED4A5A2D5C57E7A48403B7F648214A86ECDA6067C2
7142,1,DA8F5F8A36D7DC45CDFC3A9B69A52B8F41A98700502F39540EF3BC982440E35B
1378,1,21018F0F695AC2AFB42FE8817A953E5216899FC81DB22958DDBA052C06253A50
9299,5,2D3ACBD0070E6FE43578862CCACFF3CEB8EB1E4537E221E0136C2803DC02C20A
701,1,E902CEF4CBA60AEB632D12847860057C080C0B3FF6E90674F85603EE14265CD5
5764,1,BAA83D54E34492E1B148765F148FA1DAF3AD6B63EADF7ADE91B4DE8AFD62E8E0
3465,1,E75C494D182FFB2A834A5B15B81FD3EE0E2F579D39C68076598A7824FE748EDE
9280,1,0AAED664FE6A84608129D63EA129E044C30E6D619AD2C257A183D1EF543FCF7F
2490,3,4CD4470813DCBF68D542568FE64A72737E9E297AB41CDA0F97BA3ED76E39F74E
1977,3,6817F5497CE15E855B9190655CBB14FD1359CFDBBF15E5C2EB39C7611D964FB5
9300,1,2C6F7B29D5D522C81405A915AB64A4CEFEA44CB62D68C2F03738DB972CE957DA
9136,13,5F674A6DA311C1D611AC3485F54286BC990E5C2F690216305D414E17A8AC3A7B
8308,6,798674889D860198C5EC2C62419C5ADCA53C7CDD982FCD097C38EDB7A5F35EC3
6727,2,2095B8DC94C53FEB9F7C75A8D6089227FD34D1C6E1B68D5B494B69329F87D0A9
5213,2,29306D9A8F2727294DE1AC0B9846DA3EAC84B9080CCD70E1F653E0FD05BEA4E2
7417,7,E1C7A5CCB8076F305C978D82110D1C0CBC237EFCFF3A72A490E4D4D44161C33D
1936,1,F000D13D9DF2226477268863ED7B5ECFCDA840E9759326E0C886DA738D2F3084
5319,3,3C240AD47BF76DE94BC31FD9227BDF9D7381FA21687CB1941C7E6BA7103CB688
6860,6,A55EE562D31A1F1BA1397E5B34E5A85121C77F911ACDBF87A31B134131DB7C10
9236,1,B58519DD8D37064CE2AD72713E7F0CD9E7F7D2C21762C8E3709C0064BA5A8A42
5033,1,97F9821C7B47018825BF8416A4861A4B2D93A7C495860DC866F395A1B57C160B
6489,2,11344AF3A31E952E17725577FF2B8B7EAEA15FFC229D78A01E83FDCB49E12911
9223,19,A85FA84359A11614378EDC5FE8CB420B21553A37AC7F4D3E199F2C4F87DEA32D
9304,3,8A23386CA1D99A212FAFB3F304D74A4E52930BB9D9967973459EEE685B75F985
8705,1,D151B957A974141C92672561D6F562F73B5FF4460F88DC43219A254C59F686DE
2568,1,8278993425F01A8454B0F05F9CF76E59A417907C8CEF90551B4FA81B0EA61F83
9326,4,EDD3EA2B4730E7989B01B96AD8398F3578540542F2815AD7C4BEB8C7A7CE2AF8
8768,3,4B34F119B58AB4BFADF595323DA09491D30C59D9398E248025FE2C237E4BC300
77,2,C16AFFD0DDB4925B020BB52619280C5380BD4C7ADA3763301D337619B2CA9ECA
3677,1,A761B63AA2A9EF698132657B37EC31DA07C960BE83A2CF8CE49C18AEE6B02A9D
1866,1,B9B981833627B35A31ADDDDFD96BC86C4C7F8EF7959518BAC181A2BFA2894ED0
8137,14,E139674B6898DB3EEEF5BCBB0312C6AB82BDC5F9F69B82D2CB6B367E3821725B
81744,9,4D850A6D88B034CC824BCC843A97D3815B9E9DF3144424608A0D3488CBCDAC54
6863,4,CF76896364802B1E13BD99F1CB8DB9FF0CE4B7DD968EA57DA980EBF341858519
9503,7,5DB080FF10F6712025598FB7239597FC2523287452C636A18FE6B73736FF6674
9515,4,81434DD1974DEFA53A059C1CD120A8DA9FE30D00862FD65B27AA731E3F79B6EA
2239,1,EEF682B461E87EA39AEF7B93F58DBB6627D9E04DAFA43B0E86E4C62F8299E4BA
8169,1,808C042D0D6B685851C12BE0E63A72F8CBB2D5BDC469FD12709D0F9142E0431E
8590,3,1F04E3D8AC1CB74A7937DFF24E8277B1660361207052B27C84EA3655FF4A05A1
9308,8,8AA69FB656B70BB71EB8D44DC351A67F89350C2BE21EE44784705E4A8F6EDCC6
8440,3,FD2884F01905230B22BF45F7B4B3423916EDEFD80BEF3C7B53850480EEEF1DEC
3680,4,4D47DCC7DDED4BF329101909245E325329C904288A332CC20DB82D4FD54D809C
8665,1,85787DE026A8D3C3697EB790B5291278B4EBADA34293F27EB5084DAFB3DAD8B4
4523,1,230A20C95BB757DDC65188AC939E881368C7C1112DA8B2A149969356E3246F3D
8769,38,D5A11ADFBC9185F42726FC579F77FBCAF9741106EE1FA37FC00582A0B373F4DE
6481,1,9804A50AEFD3538C7DAAB4D074F4B187253BEF69960DA091403ACDD741E3764B
4456,1,2DC2D3DF5A11D94CCF5754618F9FA09082A7FC00953EF587283A2A85AF7E1C64
8958,1,2B3533448A611B1435CD663A2FCBB2C8A333B21C3A0290D89D40C8DCE5C6BE21
7893,1,081FF53F86C5858460052CE12A67E20948301CD924CE3A148445E288F43E6D7A
6747,2,29EFAC10351F4E3C2E0403657C886DE062BE0DE6EF28623A15B2F6A51D0B67F1
7859,1,F768B3523F564B622F133C907ABA879CA7096BE34228CD356AEA95753035E679
6774,1,6549BCFCF838711A6B4099D8EF0DA27AB278059DF4595C5B962E64D38E9278A0
4910,3,3F4ECEAF4830B0BA09A49C1E9F547685BF124BFCAD651F23863E829FC083AB48
7700,1,6CAA4B5B2620C9AEBB68B404AE57285E90D90CBB26F48D5DB6BFD3AF54BAFD40
5168,1,EC7B09BC7F869E7420D7F7EA64383C55E170F24FB629EA9582F18BC6BB2430ED
5479,1,928D52A957856F0741498C52F198D4789C33FDA84B81035F080926EEB02F4EEB
4472,1,FE29929437DF9D0749779D6F047978B6145CF1068FF2C00F2F501A0265BFB391
9345,6,DC308AA4C957B18CCD34A34DE3E884FD2119BB44FC886C2579942CDAF4028AA4
6817,6,8ED0D87E67F2AD235390374F5F01D0C2D51A447D2A3C681ED722B7C5417F9722
9622,3,BA14A5A7F280C0E9A7619599043E4020642267DBC2E5C9D028E84EC90D78543E
6856,1,260C7A54C0DBD18F84A821920F6D24B265E4FAE5B5E7830D8EFA163EB8480143
5768,1,0DF379CB90173BE98A4C84BF4D9392DF0EB4ABE7DC2B27E5ED14E2F05A73DBFE
7993,2,D789ED2D978357DA322C604BEFF2F2B2281C912566DEFEB222CE01D3562C9F43
8262,2,B167849E1F64EB1440C39F3ED33F8D979E1E0DF98826E601ECF6C2F27C77F029
7177,1,EF5A77BD1A07CAA2AA0FD36377FB8932EA6732635327337E355AD8AD5F9D7673
9196,1,558B2E2411167C6DDCFBFB6C8DB256D3284288A8E10F75E8FFE000B7D41DAB04
652,2,7A5037789C25CEED6B1C2DA49C93E36919CF48EE4D324E24C12878ADE8B94E26
7857,3,8FCB2CEB09338F8EEB997B407CF831F031C5CCAA7E83717F4AFFCCBBC2140057
9351,3,BEF540C9102D5912B128774A6BAA21E2AFD4B5087E2CBC4C6321026AB238E72D
9258,2,48CCFF8FE4A84EF6E46BB656A2E92B545A3D762724A2EF85E58F038C3E1C9F54
9411,7,365EDE5C4DDD2AF0ABD2F534A9172F660D4163DAFAA119523A7D4077D4684D7F
7983,1,F2BC93A4CAD580CD14A359E34F555A7A7D3E36295BA162A5EDB88ABC99CFB944
2790,1,0555EFB5BC4691A9ADF97769DB2D757DC30226DCCE814EFB3BC277DCA5C5E77D
443,1,C8F9C9CD71593F66C51697AA1BE4A489EBC497BAF87389F3548F3884447595BE
9344,1,294B86B9A33189BDB769336AB2194869B4147AF45744BBB6609069212BE9243A
9687,1,3492E5B923B66F94396AFB51CCD80E076CF1DDF3FB085D90052CFDED0C6DDE34
9285,3,E69486ED1430369017060CFD08F60C2B20D3E32146DCFF7EF7A77FFC9FE2296E
9105,1,9FE9A5B26C586225CFE1B2013289D6131EE3ABC80E1A9A09ECB2275EFBCD26FF
4363,1,F8C35B829F7114369F601F98F3DE4302911BFD559637A72F50FBFD9066A4BE83
6138,2,30A06E43E3C862C8130CE50A339D31DB215A3BD2784E98804D77105698BC40A5
9732,2,E38BD0A8689C844AC4E92E9F64F8CB24A77136BEA001E7AEC2C597FCAC8049A8
9118,2,FE8C81DB19129A305279958C4326E2FAF0EE1A2C41233B8670406F4C3FE0410B
6618,8,7C99673AF139CB6F329C392D674767B8765A1CC9BB6652E00EAB9869A8B9CF33
8789,9,A2689AB746CA3ECF92D1752E7EC78C8A8F110C0242B5E1C4D452B242CE18833D
9244,1,3D9E7DB98AB7A4CF00A642F63306CCAFE064FB9BAE5B6438FF9DB89EE88A8D9A
9654,1,609051B87E330F3BDF2B775F3F8BE50933545CE03FE6011360CF6BA1706979A6
1674,1,73EB52BBA40D3429A62945937C3521A34AF892D24C2FB5852ABE009B7BEC215D
6989,9,EED2FD79CC79175162301259328993FE5859EB074E6C54917F18A8A49F0C6474
9588,1,515B18B3E5D573F62EEA4C46B9FE9ABAEDC4C57DF2BFACDD6D3AF81645656930
9710,5,81C2F5A0E8FC9368D734DAA493461814E38AC92FBDDD70C5B515E6CF892BEA57
9437,1,5E1B8368FBA722013586B18B906C5A0E2737B86391F75C62874281539664756C
9735,1,F861DEAE5F64DDB442100F97D7BAB757340F981A6E00679FC4177AF470C6689D
7324,1,774BA37850CC105BF966F880B7CBE4C3B9D4B423AF56773200C94472A7D01DC5
8042,3,1A18D52B392320926117AAED2BE7EC81C3D558D92459A9AC59A3F9D65673D6BA
9162,8,58DE0A9E58F16C4C11DD27150FD3A691243E77DAA8AB4083DC3FAD38BC75DFD7
9730,2,2FFD6CC029080734D8AF1E3A1284EA45C703E76C94978E32C2CBBCB566D37157
9733,4,D0AA12DAD0F0C64B49B33C9A45A3840F9340DA4310AE1A104D91521258AAB7E8
9552,1,12AA042354D28F4D96F9F7D0B08CEB3F403AE00D148F95C7CC013D03FC09F982
4726,2,6FFE69902942F02FAB105AA71E4077B50DB86A2FF700DB75A5DD91B5312B5C27
11647,2,C853B982F54D227B711BE76E0666929F4282158B0FB0F189120710ED04A50AFF
3523,3,750E4EC403530F9CA898ED7C914267FB0378CD8E7F4036B4405B34D983699496
7575,1,45718A73141EE1C4F2A5B4F685834A52D0A4F272CB25C9F86CC14A208B226359
9426,1,E7AD080483808A71AAC257076828495CEEF00F3C5A2CC735B1B85CA89998C6E5
9979,5,189CA8CD8C8B7D12362B873477FE9F2F10F616B61045A6943C66FE6C1AA378DE
7886,1,DE2B978C2F2CBB362FB391BEABCE654F42FB51DF3E73405CF17DD8B9200839C1
7419,4,4A85B2C1F81412C808702CB4877D5147422BFE332278EAB66DB0BC905889BB5A
7121,1,9574CD142D876B8041DEEE2190C67AF0E33CEDD96B7B0B09258D5264AEEA3C71
6405,2,4041C485214597E53395199474753E8259617342C476C6676F781DA4D6EFF583
9180,1,2A2F93B813AF7692AFB9E4609ABF83A282EB277896326ED3ABAA82773EC0190C
7495,3,834C395DD65A060CF1F3D9AE5CAD7A297D22BB0F856E95C1C8D7BDEC3F8D9F77
5475,1,7661C700006BD1AE26CF0AFCCB5AD531C604BA4DCB061A0D7B6A991250D0E237
5169,1,8DFB10A9E2B55E76FCBAF57B699B515C6CEA94998A477DFD1A8C07E459498741
4980,1,58D8BD29132F638F2EBDE77119A33E4CF6176EE6B77F7E651BF67D48F67D1490
9815,15,8CE8821AC3C9FCB97730659237BA2006ECC193E9C30D89D0CD227D9AE8FD69D4
9639,8,C9F1BFFB980BAC87B5194862E68F51634DC6AD3689360F27851116464B010DA9
9188,2,E0652EF2D1E9E12FF5717D653318105236A99A811391944BBE62DE904AC7C709
8483,1,83BB46E70FC61FC36F23E130E17D06471D156D3318282451D83BFB432330051C
9501,1,E3E8C8D0519DF4D3DBF6E01C75418EA6860E5D184D3F73DA53E60375FD3D42BA
9873,3,D07A767866FACE5BF1DAEF64BEE04AF7CEEA4B2010913959FB3BDF0FA041A013
5273,1,77C9465F1E7442E57233EDC52B05F5495F522CAFC69400ADA13DF26ED3C00E0A
7601,3,D9F7DEA2CC58148F72BDCFEB1B27D91E86A76B635DC934035B2A33D1C9C9EABF
9825,4,E6FC510DA1AF41F2924A691C585C9FC2BA5DB7BE05B86A9AEE0B780602AFD24F
2049,2,4E495181E21BE3520A2CD760F8B25B77870AC85B198B435ECF821F61A71CD19B
7487,3,9FE3866E0630177B48770A09C4961C9AC79DC1EAA0BD3AF8AEF0FE656FB3C685
9104,1,CA312BD8CD841948F73D0F09B54CAB7EF3280AF987446DA45EA995F079DC3720
9005,2,17DA546D211CA5DBC131BED7E4FAC033BA04D91D0A1E3A7510D1439767795DF7
8994,1,1B28FCB2D350F60424662CD670A2A125297DCF189E2046EB124DCDCF9629B6C2
1132,4,AF5AC5DA17CABF623DB03EF4C5A15A288D17830E39EE30226FA91C70B6420253
9729,3,20C96FD9B76E523363BCDAB654B5988E83318C35C3F2E8498AB10F15A9D6D78E
9294,2,0BFF506577173B071A5C4BF11EA1F25F2D6AB127FA5DCC569F31471767F067E2
9279,1,A907EFF1225F06E0415A88F3086D256C9D6F4ED48DCC85BE979237EC03B6F55E
9453,4,DBCBC31AD5C1837636C21D3B6E11A999841DA5BDA81A8C2731FB39A6370BC14B
6137,4,5B3409D0650A09492B3DC8F0B794FC849A5F2CE2A2D1164C827016E6C678C779
7447,2,881D5253E12299F856DED76477675CCF6A498CBA8EF082C3B324AC12B09230BB
9900,1,0D6BB7EAAF90D8B0BD2CABE345D1010D79BE580DC49D2454C11B6594CC58D96E
9768,4,1A3CC683A1EEACFB4F9B93B2E289CE6F1428609679F6D9823466A85D0FB108BB
8710,2,E3DBBA1AA30C377A379D3FCF84AE022E5E8CE6FE62BAF7DDF0C49D7286DF1747
10041,1,7EE6E16F3A0A5BF6035C9E906FF48F0EDF4707624E0772D4850051A2F6E376AC
9777,4,0CB5D0872DCBB290E27CA9BE1ED53B6A93EE9B5E5AF5F07BBBEE505DE7D25236
4502,1,47C631C95E61A6C290E276546277A7E043B651B99B717F1014B5279B9DD2E96D
2789,1,86A8C471C9023C6332DD541066EFE627B8EBCD6ADD8FDDFABB030E3B0F72D0DB
6880,1,E402BFE8504AFD5D8850C278C9DEB0D92F7974B600BB458058DB5B572D496AA6
4595,1,6E83DAA234376B7FF5AE0245EE27519BD636E23335A5D1E02CA40AF6A6EF397A
10172,3,4C8F35A128B2CD6A0D73908E79F0A8B4268F58A8DDEEB2564324E3B4092770AD
1665,1,873B94072F9FF46C6AEA6472D734B1C8D1D98FB99D473D349A5C45163CD9A2AF
600,2,4DE2A41ED564C3AA36C2AC8191CF76E85423CCD6177A18A101B9A82483462CCE
8656,1,D6D7FA8169F7D5F231FE7DA19363C0AA10CA4F97FEE1749E61765BC8F76732D2
1724,1,7B06A01C33B43B92E58BC04174F31D0B6BD52E9251F1168E7A2B4047AA338577
10011,1,6D699707B2EE87E912322F63800DE7DE2753794251414536F4229BC56427BF89
9853,1,75CDE9E94BFD198177954673E26A1E8DD5C4E69D56D0B24F26DFE291949BF92D
8729,11,A076742E807E2AF42D84448367988983907562B37FAB8712791B71CFB91AA8E2
3031,2,EC6FB974288FF26F769022ADCF3D820E815A3175644F51D99A11E28C32B03EFA
11159,5,740E1D1411D13B13D28F1F8CC5BD4B773C57842F53978F7252AF5F1A2878A650
9625,2,72D34E2AB359FDEB4917C3E99D32ED9181E1A79861A2D59FDF96F5A7B8AA5357
8034,6,4DFB494F7035A0652D42BE117A1BCA792431813BA0432222596A021306BA9C9D
6041,1,3DC609F8070BC61EE6673E8D3426DD6995A91B12C4CE9A53B8B7B9B390828989
9657,1,1C91AABC200B838B64725137C42C0F3524112FE5B338B867C1A41BC66FAB0DE7
10046,1,E77A493087A994AD49AB3BD62370E9F479A97824FE57EEDA5975C1ACF71810D6
10101,1,B53CECDAA8EEBD3CA7FF7D1FC8BAE71D01414A564F2FD025AA93B2541C3DD2DC
8313,1,1B3D305B830E70BCADC36A97E0D3FD6C6B16F3AE00B9D0C4E973194E76E47217
147,1,A1F24CE2E1DCA797FAC1E2FCC7359DDF03E5D098C36DF1A29715064F66E5F3F6
855,1,A3ED5E1806A640A6BE422DD916495B0A86B872A9FC5D6959B61B1F88EFB107BE
9203,4,327FDBFA9AAA53BB46F9725CB2DB05A66C4BB1E3C5D743C31407F175F15DDC6B
6096,2,EE51C5F1543D05B7917E406FFD30A11621E99470E55338AE0BD234B535A9DD64
10178,3,0C4FC530ABEED4EFA666AAB27A83F1D083002BC92CBCB64564B9AFD3D43D7940
8896,11,E7E54F50C5B47BE0E633DDFAF302F965569E8855C14267B71334FB4C3E31EE92
10109,1,D19EF5AF7EBA0CCB231230F3B78F1499DFA575830419AD72E3C645BF0F0683D3
10121,5,1C5AA71554B198AE4B1059CD53AEF9370D2195C1DAC91A07A49B67182CC3EB8B
4151,1,F36F5D377875346A2BAFC40E89152CB19F1020E9A24D877EBDE1B53ACF61BC58
14,2,2304DE92EA215F47859EA12472A0D5DAE2A2673328BD6F6A6F8026FE7D9018A0
6098,1,D8137C725A8703306F4603D7DC7700FDE3F8D6634E6D1B939CB4C1B15FC51524
10293,3,26F268A42F44403F3D907370300AB084B1686A4000DD06BD687533756CC6EDD9
10048,5,868C00DC182CE8AEE1A1E1C9E74C53383B05CEA69F4202044DB52D87DA008DE8
8551,1,99FF1B5A43C737586175C926EB3C4A0D4D11D7B1A6F8E5FF8448E2573595B9C2
3965,2,04A51B79567B5AE346BA2651C2D3459164362097FFA8BA9AEB505C095B21EA2F
900,2,432B47A301D60A417DE6C5B5D3091308AF0A558CDC66D27BFFA7AE595DFD60A3
5834,1,34D6275EB133C8869FD902CF4CE0C6E3E9D2F3E24A021DB882CB40AC8D9E5765
10138,5,D4B3D4536C9F682287478F8ADDE90570CE2EBD7563E4DE07F64674CCF4B72DFC
4738,1,0C57B236DA0F8042AF58B7E5466F931EDA7FB19506507636D700F12C15F59548
8647,1,6566830EE02677398C70DAEF793F7FE49D16F04F8F3076091BF7250C94416799
10183,1,452BDB74695CCF96D8F37463873C0167E45DBD660E0BBE4EB8589458E3BC3E69
4740,1,43B57CD7D113F84E5B70289657DD88371E2F5DB5ED3E7942CBEFE259986C9F8E
4160,1,3171BA8AECEC8378BB1FFE3587497F729B908E2F5544FE2E4C9E6DA2ED650648
10632,1,E26E45214199C27A8EA8A4C601D6C05109B35A4F2E0DB98A056C896646167B6B
840,1,0C7C398D5247263ED466795AD019F3628C68BB3C6B2D8C54466138563A634427
10756,1,46953F2FDE0C6128BE2E7D5ECF0776836279452D9314F95EA9107D40A7311039
5393,1,FE21B529A2EB8CF19C2F7DB8278A3BC1D9FC78E7BD39F9C7E55302AA44FEDA98
7529,1,A4B120F539EAB82D772C8246B9A4B103521B93551DA71B30B499D49FA3F20C02
10226,1,4A49A3CF9C6BA7DF54E29A4EA10CBF3A9F67595C4F878ECC1A57635E65438D33
763,1,0379C02D1237527F102CAA878294E74CE26D7ABF6D4BAC2BE199F9311E3A7700
10643,1,AA3F77DD7053B732376F0C69B35585F2B5F2980D44BC432996A429C5CBB9E3BC
11099,2,12D2C58A70C0D3FDB3DDE061497398B2CB3DEEE0EA7B6393E39BA3283B5E5785
7542,2,39AE1C476B3262FF5BB0E4550BEEFCCD3BFFE1B90A39CCA97FD883B7B023560D
5303,2,1D10E247E887F3ECED09C9E6A8928D7B15425350A1C8BCF0E10945B3DE8E0FAE
6734,1,16AB1C370441AC287C43FD43D4DB7286C61914064D6F05F67E6E32CB6CDDDC76
10049,7,83C342CC15639448AB10E9466430D3C1D867281562AB8FF9E59F71386EEA13D0
9627,1,8593BEFD941AB99D2D904E58A81218204E6AE920AF74FDA7D82A9AC352AE4EC0
9373,2,C4C8139ED1BA3785E71C47BB790FFDCECE5152CE7F44D15241B6D6C08FF4C9E5
11194,3,882DB80494D9C44B04C602CC16ED2A44A47F987A28449705289008DC8D4A29C8
1131,5,66E340E28584CFA3DC624239F7D98295952FB5366FE1B2A09AAC92137770AB51
11294,2,E0F59E4E7FB5CA60B0B85FD3F11781F4838CC2F8F7D39609F0C674C5045B93DE
10397,2,3FD7261F63619C7942827110A13CC7C90FB69FFBE8936E3D9567AFA15C588228
10310,2,3A08743DA682B91BCF29511660A37EDC31AFB0077FCC13EA87CF710F8936927F
10312,1,C976DD03E4652CFB6C1FB75BCC4E0DCA6429B74C86368126D07FB1846EAF3255
4136,3,26D6C4BEC1A4339E6B0849B748B922E3D50B7FCF3ED710CFDFD652A2FB5E769E
6889,2,B1742DDFC123A7C20D0FAF9E2F579F04B39C8690A51737F52EE1828C8669D7EC
10362,1,B902C00A0160A4C2E5B27E7963BEA15E33C9A469E0AE10F0ED70D5FFFB4DCBC7
10144,1,5F8A895C830123926428C6730E07E5A1B533F1D8B2ED918D7DD3A6E59A5D3A07
10345,3,DA390553D7BFC6DE94F5B099DE82716C9EA568CC9A91666EBB0C91D6DB18D21A
8677,7,B845B923C41FD57148FE16C43279E19231BF2589C883A313ED12AAB01585E53B
7649,1,90994D7CFA6567F355FD78FEB75291CB2C097D4AC841539EE86C7F47B9087E07
10287,2,3395304D0236BF333C926B3AA13F945EB716778FFDA5E4B490D8EA1F9A2FC848
10946,4,AE5AF2341F4148E5ABE615842F0CC63567A344E71166C4901CC0CAE5EC5C606A
10374,1,E98724EEC90B7A89EB8AA386E86AB1B7CBAA5B0F4E72BAF0CD4140E665E0564A
6076,1,280A6F6955D279DEA9D0794107B3D45009B5B90CB82D9112B72A31C1FD288DFB
9510,1,7FAE26C1EB1E9C8418CBD4C9746F1371EC6718C91F5FE7525ACDC83D2A0E50E2
10899,1,1D4D97AE01D627CEF6024F86916CD446805635C549D5CC371737755AF7F7D9DA
10393,4,98BB0CC80891C8F9A9CDBF98F871634AF0D5B93BF6CDDE2828FEA1320BE56A90
8926,2,8F7ECA1E946F2054317D53D4CA1C8D35A913AD055B56E9C27E2999344989E9B3
8622,1,477A2A2F6E13D3B54FA63D384C90EEE897FF39A1D8100F2D48AE42FE3426FE6E
10435,1,438FA9843F73C918D554A15890EB219A15E590D5BB6A392DF281CC523445E762
9234,1,24DB79455225D71937CCA84757A1E21683287C3BD4376C32F5AB48FCB248E5A5
10338,1,B5A661F76158E0A0C107C2227E5AE3EEDDC9AA6915BB0D9E84E50FD5FEEADFF6
9374,1,55358B68CB1A86961AD8B84B5A5368804472071D71EFC180A82D097A1382971E
