Dog_Number,Primary_Colour_Code,Secondary_Colour_Code,Age,Animal_Sex,Desexed,Worker,Classification,Microchip_Flag,Total_Complains
99540,LIGHT,DARK,12,M,N,N,0,N,6
121424,DARK,DARK,12,F,N,N,0,Y,6
139918,DARK,LIGHT,12,M,Y,N,0,Y,6
41664,DARK,DARK,12,M,Y,N,0,Y,6
89350,LIGHT,LIGHT,12,F,Y,N,0,N,6
177787,DARK,LIGHT,12,F,Y,N,1,Y,6
80143,DARK,DARK,12,F,Y,N,1,Y,6
132766,DARK,DARK,12,M,Y,N,1,Y,6
191167,LIGHT,DARK,13,F,N,N,0,Y,6
91158,DARK,DARK,13,M,Y,N,0,Y,6
2099,DARK,DARK,13,F,N,N,0,N,6
176107,LIGHT,LIGHT,13,F,N,N,0,Y,6
11609,DARK,DARK,13,M,Y,N,0,N,6
29981,DARK,DARK,13,F,N,N,0,N,6
26230,DARK,DARK,13,F,Y,N,0,N,6
121238,LIGHT,LIGHT,13,M,Y,N,0,Y,6
11222,DARK,DARK,13,M,N,N,0,N,6
22880,DARK,DARK,13,M,Y,N,0,N,6
97343,DARK,LIGHT,13,F,Y,N,0,N,6
45335,DARK,LIGHT,13,M,N,N,0,N,6
5749,LIGHT,LIGHT,13,F,Y,N,0,N,6
117603,DARK,LIGHT,13,M,Y,N,0,N,6
223579,DARK,DARK,13,M,N,N,0,Y,6
127260,DARK,DARK,13,M,N,N,0,Y,6
30053,DARK,DARK,13,F,Y,N,0,N,6
110127,DARK,LIGHT,13,M,Y,N,0,N,6
11059,DARK,DARK,13,F,N,N,0,N,6
107703,LIGHT,LIGHT,13,M,Y,N,0,N,6
225899,DARK,LIGHT,13,F,N,N,0,Y,6
17094,LIGHT,LIGHT,13,F,Y,N,0,N,6
28000,DARK,LIGHT,13,M,Y,N,0,Y,6
112618,DARK,DARK,13,F,Y,N,0,Y,6
40221,DARK,DARK,13,F,Y,N,0,Y,6
17817,LIGHT,LIGHT,13,F,N,N,0,N,6
135546,LIGHT,LIGHT,13,M,Y,N,0,Y,6
104586,LIGHT,LIGHT,13,F,Y,N,0,N,6
209903,DARK,DARK,13,F,Y,N,0,Y,6
45285,DARK,DARK,13,M,Y,N,0,N,6
7928,LIGHT,LIGHT,13,M,Y,N,0,N,6
11840,DARK,DARK,13,M,N,N,0,N,6
138092,DARK,DARK,13,M,N,N,0,Y,6
99224,DARK,DARK,13,F,Y,N,0,Y,6
188226,DARK,DARK,13,F,N,N,0,Y,6
107552,DARK,LIGHT,13,M,Y,N,1,Y,6
79681,DARK,LIGHT,13,M,Y,N,1,Y,6
41841,LIGHT,LIGHT,14,M,Y,N,0,N,6
101210,DARK,DARK,14,F,Y,N,0,Y,6
117992,DARK,LIGHT,14,M,N,N,0,Y,6
40472,LIGHT,LIGHT,14,M,Y,N,0,Y,6
17038,DARK,DARK,14,M,Y,N,0,N,6
15178,DARK,DARK,14,M,N,N,0,N,6
92778,LIGHT,LIGHT,14,F,Y,N,0,Y,6
180839,DARK,LIGHT,14,M,N,N,0,Y,6
101927,DARK,LIGHT,14,M,Y,N,0,Y,6
27928,DARK,LIGHT,14,F,Y,N,0,N,6
41776,LIGHT,LIGHT,14,F,Y,N,0,Y,6
83914,DARK,DARK,14,M,Y,N,0,Y,6
16703,LIGHT,LIGHT,14,M,Y,N,0,N,6
111895,DARK,DARK,14,M,Y,N,0,N,6
219439,LIGHT,LIGHT,14,F,Y,N,0,Y,6
112780,LIGHT,LIGHT,14,F,Y,N,0,Y,6
78096,DARK,LIGHT,14,M,Y,N,0,N,6
107992,LIGHT,LIGHT,14,F,Y,N,0,Y,6
221141,LIGHT,LIGHT,14,F,N,N,0,Y,6
207409,DARK,LIGHT,14,M,Y,N,0,Y,6
19734,DARK,LIGHT,14,M,Y,N,0,Y,6
137410,LIGHT,DARK,14,F,Y,N,0,Y,6
83174,LIGHT,LIGHT,14,F,Y,N,0,Y,6
10980,LIGHT,LIGHT,14,M,Y,N,0,N,6
121399,LIGHT,DARK,14,F,N,N,0,Y,6
155915,LIGHT,DARK,14,F,Y,N,0,Y,6
21752,LIGHT,LIGHT,14,M,Y,N,0,N,6
13674,LIGHT,LIGHT,14,M,N,N,0,N,6
124635,LIGHT,LIGHT,14,M,Y,N,0,Y,6
45122,DARK,DARK,14,F,Y,N,0,N,6
128460,LIGHT,DARK,14,M,Y,N,0,Y,6
98235,LIGHT,LIGHT,14,F,Y,N,0,N,6
104447,LIGHT,LIGHT,14,M,Y,N,0,N,6
140079,DARK,LIGHT,14,F,Y,N,0,Y,6
212814,LIGHT,LIGHT,14,M,N,N,0,Y,6
42755,DARK,LIGHT,14,M,Y,N,0,Y,6
106534,LIGHT,DARK,14,F,Y,N,1,Y,6
123951,DARK,DARK,14,F,Y,N,1,Y,6
96417,DARK,LIGHT,14,M,Y,N,1,Y,6
193924,DARK,LIGHT,15,M,Y,N,0,Y,6
100981,DARK,DARK,15,F,N,N,0,Y,6
96997,DARK,DARK,15,M,Y,N,0,N,6
97916,DARK,DARK,15,F,Y,N,0,Y,6
29284,DARK,DARK,15,M,Y,N,0,Y,6
228832,DARK,LIGHT,15,F,N,N,0,Y,6
41381,DARK,LIGHT,15,F,Y,N,0,N,6
129492,DARK,LIGHT,15,F,N,N,0,Y,6
12316,LIGHT,LIGHT,15,F,Y,N,0,N,6
111472,LIGHT,DARK,15,F,Y,N,0,Y,6
21069,DARK,DARK,15,M,Y,N,0,N,6
95621,DARK,DARK,15,F,Y,N,1,Y,6
115980,DARK,LIGHT,16,M,Y,N,0,Y,6
6846,LIGHT,LIGHT,16,F,Y,N,0,N,6
17870,LIGHT,LIGHT,16,M,N,N,0,Y,6
8591,DARK,DARK,16,F,Y,N,0,N,6
83492,LIGHT,LIGHT,16,F,Y,N,0,Y,6
177970,LIGHT,DARK,16,F,N,N,0,Y,6
11821,LIGHT,LIGHT,16,M,Y,N,0,N,6
40647,LIGHT,DARK,16,M,Y,N,0,N,6
44556,DARK,DARK,16,M,Y,N,1,Y,6
201155,DARK,LIGHT,17,M,N,N,0,Y,6
19551,DARK,LIGHT,17,F,Y,N,0,N,6
7078,DARK,DARK,17,F,Y,N,0,N,6
4996,LIGHT,LIGHT,17,F,Y,N,0,N,6
16185,LIGHT,LIGHT,18,M,Y,N,0,N,6
23556,DARK,DARK,18,F,Y,N,0,N,6
130212,DARK,LIGHT,19,F,Y,N,0,Y,6
116654,DARK,LIGHT,20,F,N,N,0,Y,6
6235,LIGHT,LIGHT,20,M,Y,N,0,N,6
6860,LIGHT,LIGHT,20,F,Y,N,0,N,6
232072,DARK,LIGHT,0,M,Y,N,0,Y,7
236955,DARK,DARK,0,F,N,N,0,Y,7
235018,DARK,DARK,0,M,N,N,0,Y,7
232075,LIGHT,LIGHT,0,M,Y,N,0,Y,7
186581,DARK,LIGHT,0,M,N,N,0,Y,7
44881,LIGHT,LIGHT,0,M,N,N,0,N,7
234366,DARK,LIGHT,0,F,N,N,0,N,7
235199,LIGHT,DARK,0,M,N,N,0,Y,7
232074,LIGHT,DARK,0,F,Y,N,0,Y,7
228880,DARK,DARK,0,M,N,N,0,N,7
235653,LIGHT,LIGHT,0,M,N,N,0,N,7
236227,DARK,LIGHT,0,F,N,N,0,Y,7
236724,DARK,DARK,0,F,N,N,0,N,7
231590,DARK,LIGHT,0,M,N,N,1,N,7
222151,DARK,DARK,1,M,N,N,0,Y,7
218932,DARK,DARK,1,M,N,N,0,Y,7
221495,DARK,LIGHT,1,F,N,N,0,Y,7
202821,DARK,LIGHT,1,M,N,N,0,Y,7
234732,LIGHT,LIGHT,1,F,N,N,0,Y,7
231768,LIGHT,LIGHT,1,F,N,N,0,Y,7
84003,DARK,LIGHT,1,M,N,N,0,N,7
232478,LIGHT,DARK,1,M,N,N,0,N,7
220172,DARK,DARK,1,M,N,N,0,Y,7
225405,DARK,LIGHT,1,M,N,N,0,Y,7
208121,DARK,LIGHT,1,M,N,N,0,Y,7
222859,DARK,LIGHT,1,F,N,N,0,N,7
234467,DARK,LIGHT,1,F,N,N,0,Y,7
141720,DARK,LIGHT,1,M,N,N,0,Y,7
231845,DARK,LIGHT,1,F,N,N,0,Y,7
233469,DARK,DARK,1,F,N,N,0,Y,7
232674,DARK,DARK,1,M,N,N,0,Y,7
232011,LIGHT,LIGHT,1,M,N,N,0,Y,7
232940,DARK,DARK,1,F,N,N,0,Y,7
18091,LIGHT,LIGHT,1,M,N,N,0,N,7
88831,DARK,LIGHT,1,F,N,N,0,N,7
224521,DARK,DARK,1,F,N,N,0,Y,7
224955,LIGHT,DARK,1,F,N,N,0,Y,7
229518,DARK,LIGHT,1,M,N,N,0,Y,7
198327,LIGHT,LIGHT,1,F,N,N,0,Y,7
41889,DARK,DARK,1,M,N,N,0,N,7
218986,LIGHT,DARK,1,F,N,N,0,Y,7
169665,LIGHT,LIGHT,1,F,N,N,0,N,7
220435,DARK,LIGHT,1,M,N,N,0,Y,7
235192,LIGHT,DARK,1,F,N,N,0,N,7
230036,DARK,LIGHT,1,M,Y,N,1,N,7
235496,DARK,DARK,1,M,Y,N,1,Y,7
233586,DARK,DARK,1,M,N,N,1,N,7
230636,LIGHT,LIGHT,1,M,Y,N,1,Y,7
107728,LIGHT,LIGHT,1,M,N,N,1,N,7
125839,DARK,LIGHT,1,F,Y,N,1,Y,7
231273,LIGHT,LIGHT,1,M,N,N,1,Y,7
233723,DARK,DARK,1,F,Y,N,1,Y,7
149982,LIGHT,DARK,2,M,N,N,0,Y,7
218850,DARK,LIGHT,2,M,N,N,0,Y,7
121407,DARK,DARK,2,F,N,N,0,Y,7
222777,LIGHT,LIGHT,2,M,N,N,0,Y,7
195917,DARK,LIGHT,2,F,Y,N,0,Y,7
231101,DARK,DARK,2,F,N,N,0,Y,7
228142,DARK,LIGHT,2,F,N,N,0,Y,7
216776,DARK,LIGHT,2,F,N,N,0,Y,7
43645,DARK,DARK,2,F,N,N,0,N,7
234153,LIGHT,LIGHT,2,F,N,N,0,Y,7
234563,LIGHT,LIGHT,2,M,N,N,0,Y,7
106076,LIGHT,LIGHT,2,M,N,N,0,N,7
211071,LIGHT,LIGHT,2,F,N,N,0,Y,7
231684,DARK,LIGHT,2,M,N,N,0,Y,7
206650,DARK,LIGHT,2,M,N,N,0,Y,7
225042,DARK,DARK,2,M,N,N,0,Y,7
208134,DARK,DARK,2,M,Y,N,0,Y,7
228669,DARK,DARK,2,F,N,N,0,Y,7
232073,DARK,LIGHT,2,F,Y,N,0,Y,7
234447,LIGHT,LIGHT,2,F,Y,N,0,Y,7
227458,DARK,DARK,2,M,N,N,0,Y,7
118663,LIGHT,LIGHT,2,M,Y,N,0,Y,7
224093,DARK,LIGHT,2,M,N,N,0,Y,7
125038,DARK,DARK,2,M,N,N,0,Y,7
219010,LIGHT,LIGHT,2,M,N,N,0,Y,7
229135,DARK,DARK,2,F,N,N,0,Y,7
231965,LIGHT,LIGHT,2,M,N,N,0,Y,7
200103,LIGHT,LIGHT,2,F,Y,N,0,Y,7
229848,DARK,LIGHT,2,F,N,N,0,Y,7
228926,DARK,LIGHT,2,M,N,N,0,Y,7
231152,DARK,LIGHT,2,F,Y,N,0,Y,7
229961,DARK,LIGHT,2,M,N,N,0,Y,7
224632,DARK,DARK,2,F,N,N,0,Y,7
131504,DARK,LIGHT,2,M,N,N,0,Y,7
105768,LIGHT,DARK,2,M,N,N,0,N,7
79999,DARK,DARK,2,M,N,N,0,N,7
16600,LIGHT,LIGHT,2,M,N,N,0,N,7
107908,LIGHT,DARK,2,F,Y,N,0,N,7
126998,DARK,LIGHT,2,M,N,N,0,N,7
112178,LIGHT,LIGHT,2,F,N,N,1,Y,7
230313,DARK,DARK,2,F,Y,N,1,Y,7
232397,DARK,LIGHT,2,M,Y,N,1,Y,7
235827,DARK,LIGHT,2,F,N,N,1,Y,7
123594,LIGHT,LIGHT,2,F,Y,N,1,Y,7
231117,LIGHT,LIGHT,2,F,N,N,1,Y,7
233561,DARK,LIGHT,2,M,N,N,1,Y,7
141760,DARK,DARK,2,M,N,N,1,Y,7
230633,DARK,DARK,2,M,N,N,1,Y,7
229177,DARK,LIGHT,2,F,N,N,1,Y,7
108000,LIGHT,DARK,2,M,Y,N,1,Y,7
150062,LIGHT,LIGHT,2,M,Y,N,1,Y,7
139658,LIGHT,LIGHT,2,M,Y,N,1,Y,7
229485,DARK,LIGHT,3,M,N,N,0,Y,7
218876,DARK,LIGHT,3,M,N,N,0,Y,7
220132,DARK,LIGHT,3,M,N,N,0,Y,7
122547,DARK,DARK,3,M,N,N,0,Y,7
229825,DARK,LIGHT,3,F,N,N,0,Y,7
222061,DARK,DARK,3,F,N,N,0,Y,7
188885,DARK,DARK,3,F,Y,N,0,Y,7
215342,LIGHT,LIGHT,3,F,N,N,0,Y,7
231634,LIGHT,DARK,3,M,N,N,0,Y,7
177047,LIGHT,LIGHT,3,M,N,N,0,Y,7
224221,DARK,LIGHT,3,M,N,N,0,Y,7
18020,DARK,DARK,3,F,N,N,0,N,7
42141,LIGHT,DARK,3,F,N,N,0,N,7
230515,DARK,DARK,3,M,Y,N,0,Y,7
218864,LIGHT,LIGHT,3,M,N,N,0,Y,7
78597,LIGHT,LIGHT,3,F,N,N,0,N,7
21118,DARK,DARK,3,F,N,N,0,N,7
140838,DARK,DARK,3,M,N,N,0,Y,7
117453,DARK,DARK,3,F,Y,N,0,Y,7
123691,DARK,DARK,3,M,Y,N,0,Y,7
14671,DARK,DARK,3,F,N,N,0,N,7
182251,LIGHT,LIGHT,3,F,N,N,0,Y,7
175429,LIGHT,LIGHT,3,F,N,N,0,Y,7
229612,LIGHT,DARK,3,F,N,N,0,Y,7
227667,LIGHT,LIGHT,3,M,N,N,0,Y,7
13212,LIGHT,LIGHT,3,F,N,N,0,N,7
44215,LIGHT,LIGHT,3,M,N,N,0,N,7
227673,LIGHT,LIGHT,3,F,N,N,0,Y,7
130311,DARK,LIGHT,3,F,Y,N,0,Y,7
222512,LIGHT,LIGHT,3,F,N,N,0,Y,7
15116,DARK,DARK,3,F,N,N,0,N,7
231954,DARK,LIGHT,3,M,N,N,0,Y,7
179629,DARK,DARK,3,F,N,N,0,Y,7
227650,DARK,LIGHT,3,M,N,N,0,Y,7
15764,DARK,DARK,3,F,Y,N,0,N,7
126359,DARK,DARK,3,F,N,N,0,Y,7
81481,DARK,LIGHT,3,M,N,N,0,N,7
229976,DARK,LIGHT,3,F,N,N,0,Y,7
231259,LIGHT,LIGHT,3,F,N,N,0,Y,7
233769,LIGHT,LIGHT,3,F,N,N,0,Y,7
118982,DARK,DARK,3,F,N,N,0,Y,7
127911,DARK,DARK,3,M,Y,N,0,Y,7
192284,DARK,DARK,3,M,Y,N,0,Y,7
180007,LIGHT,LIGHT,3,M,N,N,0,Y,7
43276,LIGHT,LIGHT,3,F,Y,N,0,N,7
182255,LIGHT,LIGHT,3,M,N,N,0,Y,7
221732,LIGHT,LIGHT,3,M,N,N,0,Y,7
232336,DARK,DARK,3,M,Y,N,1,Y,7
230556,DARK,DARK,3,M,Y,N,1,Y,7
233306,DARK,DARK,3,F,Y,N,1,Y,7
232726,DARK,LIGHT,3,M,Y,N,1,Y,7
231280,LIGHT,DARK,3,M,Y,N,1,Y,7
219054,LIGHT,LIGHT,3,F,N,N,1,Y,7
171026,LIGHT,DARK,3,F,Y,N,1,Y,7
229050,DARK,LIGHT,3,F,Y,N,1,Y,7
229738,LIGHT,LIGHT,3,M,N,N,1,Y,7
228744,DARK,DARK,3,M,N,N,1,Y,7
125500,DARK,LIGHT,3,F,Y,N,1,Y,7
229394,DARK,DARK,3,F,Y,N,1,Y,7
115742,DARK,DARK,3,F,Y,N,1,Y,7
227318,LIGHT,LIGHT,3,M,N,N,1,Y,7
221101,LIGHT,LIGHT,3,F,Y,N,1,Y,7
182257,LIGHT,LIGHT,4,M,N,N,0,Y,7
166865,DARK,LIGHT,4,F,Y,N,0,Y,7
14387,LIGHT,LIGHT,4,F,N,N,0,N,7
228290,LIGHT,LIGHT,4,M,N,N,0,Y,7
228336,DARK,LIGHT,4,F,N,N,0,Y,7
129634,DARK,LIGHT,4,M,Y,N,0,Y,7
162209,DARK,DARK,4,M,N,N,0,Y,7
184141,DARK,DARK,4,M,N,N,0,Y,7
182332,DARK,DARK,4,F,Y,N,0,Y,7
226771,LIGHT,DARK,4,F,N,N,0,Y,7
14291,LIGHT,LIGHT,4,M,N,N,0,N,7
81426,DARK,LIGHT,4,M,N,N,0,N,7
227002,LIGHT,LIGHT,4,M,N,N,0,Y,7
218861,LIGHT,LIGHT,4,F,N,N,0,Y,7
224833,LIGHT,LIGHT,4,F,N,N,0,Y,7
225459,LIGHT,LIGHT,4,F,N,N,0,Y,7
171266,LIGHT,LIGHT,4,F,N,N,0,Y,7
201781,LIGHT,DARK,4,M,N,N,0,Y,7
200442,LIGHT,LIGHT,4,F,N,N,0,Y,7
223929,LIGHT,LIGHT,4,M,N,N,0,Y,7
219959,DARK,LIGHT,4,F,N,N,0,Y,7
226029,LIGHT,LIGHT,4,M,N,N,0,Y,7
177409,DARK,LIGHT,4,M,Y,N,0,Y,7
226350,LIGHT,LIGHT,4,M,N,N,0,Y,7
226378,DARK,DARK,4,M,N,N,0,Y,7
147024,LIGHT,DARK,4,M,N,N,0,Y,7
227038,LIGHT,LIGHT,4,M,Y,N,0,Y,7
220591,DARK,DARK,4,M,N,N,0,Y,7
132327,DARK,LIGHT,4,F,N,N,0,Y,7
6950,DARK,DARK,4,M,N,N,0,N,7
228655,DARK,LIGHT,4,M,N,N,0,Y,7
112263,DARK,DARK,4,F,Y,N,0,Y,7
196829,LIGHT,DARK,4,F,N,N,0,Y,7
119621,DARK,LIGHT,4,M,N,N,0,Y,7
225343,LIGHT,LIGHT,4,F,N,N,0,Y,7
9503,DARK,DARK,4,M,N,N,0,N,7
188145,LIGHT,LIGHT,4,M,Y,N,0,Y,7
97781,LIGHT,LIGHT,4,F,N,N,0,N,7
232926,DARK,DARK,4,F,N,N,0,Y,7
138350,LIGHT,LIGHT,4,F,Y,N,0,Y,7
182253,LIGHT,LIGHT,4,F,N,N,0,Y,7
226479,DARK,DARK,4,M,N,N,0,Y,7
120243,DARK,LIGHT,4,F,Y,N,0,N,7
115323,LIGHT,LIGHT,4,F,N,N,0,Y,7
223744,LIGHT,DARK,4,M,N,N,0,Y,7
226937,DARK,DARK,4,M,N,N,0,Y,7
225126,DARK,LIGHT,4,F,N,N,0,Y,7
165865,DARK,LIGHT,4,M,N,N,0,Y,7
219971,DARK,LIGHT,4,M,N,N,0,Y,7
226428,LIGHT,DARK,4,F,N,N,0,Y,7
100724,DARK,LIGHT,4,M,Y,N,0,N,7
201901,LIGHT,DARK,4,F,N,N,0,Y,7
12981,DARK,LIGHT,4,F,N,N,0,N,7
219904,LIGHT,LIGHT,4,M,N,N,0,Y,7
113383,DARK,DARK,4,M,N,N,0,N,7
157217,DARK,LIGHT,4,F,Y,N,1,Y,7
234520,LIGHT,LIGHT,4,M,N,N,1,Y,7
96646,DARK,LIGHT,4,F,N,N,1,N,7
227180,DARK,LIGHT,4,F,Y,N,1,Y,7
42973,DARK,LIGHT,4,M,Y,N,1,N,7
228102,DARK,LIGHT,4,F,Y,N,1,Y,7
227906,DARK,LIGHT,4,M,Y,N,1,Y,7
224497,LIGHT,LIGHT,4,M,N,N,1,Y,7
199394,LIGHT,LIGHT,4,M,Y,N,1,Y,7
182191,LIGHT,LIGHT,4,F,Y,N,1,Y,7
226232,DARK,LIGHT,4,M,Y,N,1,Y,7
43764,DARK,LIGHT,4,M,N,N,1,N,7
209109,DARK,LIGHT,4,M,N,N,1,Y,7
98398,DARK,DARK,4,F,Y,N,1,Y,7
121080,DARK,DARK,5,M,Y,N,0,Y,7
114855,DARK,DARK,5,M,N,N,0,Y,7
223364,LIGHT,DARK,5,F,N,N,0,Y,7
220183,DARK,LIGHT,5,M,N,N,0,Y,7
155234,DARK,DARK,5,F,N,N,0,Y,7
180228,DARK,LIGHT,5,M,Y,N,0,Y,7
115421,LIGHT,LIGHT,5,M,N,N,0,Y,7
221440,DARK,LIGHT,5,F,N,N,0,Y,7
41822,DARK,DARK,5,M,Y,N,0,N,7
107572,DARK,LIGHT,5,F,Y,N,0,Y,7
163925,LIGHT,LIGHT,5,M,N,N,0,Y,7
222331,LIGHT,LIGHT,5,F,N,N,0,Y,7
224274,DARK,LIGHT,5,F,N,N,0,Y,7
150695,LIGHT,DARK,5,F,Y,N,0,Y,7
168645,LIGHT,DARK,5,F,Y,N,0,Y,7
144680,DARK,LIGHT,5,M,Y,N,0,Y,7
225891,LIGHT,DARK,5,M,N,N,0,Y,7
195167,LIGHT,LIGHT,5,M,N,N,0,Y,7
94475,DARK,LIGHT,5,F,N,N,0,Y,7
232016,LIGHT,DARK,5,M,N,N,0,Y,7
224540,DARK,DARK,5,M,N,N,0,Y,7
223622,LIGHT,DARK,5,F,N,N,0,Y,7
228830,LIGHT,LIGHT,5,M,N,N,0,Y,7
224327,DARK,LIGHT,5,F,N,N,0,Y,7
224557,DARK,DARK,5,F,N,N,0,Y,7
45223,DARK,DARK,5,M,Y,N,0,Y,7
224372,LIGHT,LIGHT,5,M,N,N,0,Y,7
188485,LIGHT,DARK,5,F,N,N,0,Y,7
129116,DARK,DARK,5,F,N,N,0,Y,7
225206,DARK,DARK,5,M,N,N,0,Y,7
221072,LIGHT,DARK,5,F,Y,N,0,Y,7
223476,LIGHT,DARK,5,M,N,N,0,Y,7
176768,DARK,DARK,5,F,Y,N,0,Y,7
224259,LIGHT,LIGHT,5,M,N,N,0,Y,7
223621,LIGHT,LIGHT,5,F,N,N,0,Y,7
224222,LIGHT,LIGHT,5,F,N,N,0,Y,7
41511,DARK,DARK,5,F,Y,N,0,N,7
179728,DARK,DARK,5,M,N,N,0,Y,7
200509,LIGHT,LIGHT,5,F,N,N,0,Y,7
95060,DARK,LIGHT,5,M,N,N,0,N,7
222383,LIGHT,LIGHT,5,F,N,N,0,Y,7
224943,LIGHT,LIGHT,5,F,Y,N,1,Y,7
220763,DARK,LIGHT,5,F,Y,N,1,Y,7
177790,DARK,DARK,5,F,Y,N,1,Y,7
114466,LIGHT,DARK,5,F,Y,N,1,Y,7
118026,LIGHT,LIGHT,5,M,Y,N,1,Y,7
154516,DARK,LIGHT,5,F,Y,N,1,Y,7
223964,DARK,DARK,5,M,Y,N,1,Y,7
122201,LIGHT,LIGHT,5,M,Y,N,1,Y,7
202341,LIGHT,LIGHT,5,F,Y,N,1,Y,7
219978,DARK,LIGHT,5,M,Y,N,1,Y,7
224522,LIGHT,LIGHT,5,M,Y,N,1,Y,7
224907,DARK,LIGHT,5,F,Y,N,1,Y,7
206050,DARK,LIGHT,6,M,Y,N,0,Y,7
225539,LIGHT,LIGHT,6,M,N,N,0,Y,7
225173,DARK,LIGHT,6,M,N,N,0,Y,7
14400,DARK,LIGHT,6,F,N,N,0,N,7
222066,DARK,DARK,6,F,Y,N,0,Y,7
190264,LIGHT,LIGHT,6,F,N,N,0,Y,7
222205,LIGHT,DARK,6,F,N,N,0,Y,7
155894,DARK,LIGHT,6,M,Y,N,0,Y,7
223286,LIGHT,DARK,6,F,N,N,0,Y,7
223865,LIGHT,LIGHT,6,F,N,N,0,Y,7
222094,LIGHT,DARK,6,F,N,N,0,Y,7
220820,LIGHT,LIGHT,6,M,N,N,0,Y,7
215976,DARK,DARK,6,F,N,N,0,Y,7
221216,DARK,LIGHT,6,M,N,N,0,Y,7
224214,DARK,LIGHT,6,M,N,N,0,Y,7
175428,DARK,LIGHT,6,M,Y,N,0,Y,7
222285,LIGHT,LIGHT,6,F,N,N,0,Y,7
228652,LIGHT,LIGHT,6,M,N,N,0,Y,7
118263,LIGHT,LIGHT,6,M,Y,N,0,Y,7
230905,LIGHT,LIGHT,6,M,N,N,0,Y,7
221658,LIGHT,LIGHT,6,F,N,N,0,Y,7
220821,LIGHT,DARK,6,F,N,N,0,Y,7
19065,DARK,DARK,6,F,Y,N,0,N,7
216436,LIGHT,LIGHT,6,M,N,N,0,Y,7
195386,LIGHT,LIGHT,6,M,N,N,0,Y,7
224096,DARK,DARK,6,F,Y,N,0,Y,7
117416,DARK,DARK,6,F,Y,N,0,N,7
220928,LIGHT,LIGHT,6,F,N,N,0,Y,7
226905,LIGHT,DARK,6,M,N,N,0,Y,7
221132,LIGHT,LIGHT,6,F,N,N,0,Y,7
219089,DARK,LIGHT,6,F,Y,N,0,Y,7
183633,DARK,LIGHT,6,M,N,N,0,Y,7
40789,DARK,DARK,6,M,Y,N,0,N,7
113137,LIGHT,LIGHT,6,F,Y,N,1,Y,7
163165,DARK,DARK,6,M,Y,N,1,Y,7
168825,DARK,LIGHT,6,F,Y,N,1,Y,7
181399,LIGHT,LIGHT,6,F,Y,N,1,Y,7
231609,DARK,LIGHT,6,M,Y,N,1,Y,7
221129,LIGHT,LIGHT,7,M,N,N,0,Y,7
106831,DARK,DARK,7,F,N,N,0,N,7
127320,LIGHT,LIGHT,7,F,N,N,0,Y,7
193045,LIGHT,LIGHT,7,M,N,N,0,Y,7
44066,DARK,DARK,7,F,Y,N,0,N,7
79901,LIGHT,DARK,7,F,Y,N,0,N,7
120580,LIGHT,DARK,7,F,Y,N,0,Y,7
219579,DARK,LIGHT,7,M,N,N,0,Y,7
149622,LIGHT,LIGHT,7,M,Y,N,0,Y,7
42194,DARK,DARK,7,F,Y,N,0,N,7
226185,LIGHT,LIGHT,7,F,N,N,0,Y,7
208949,LIGHT,DARK,7,M,N,N,0,Y,7
200605,DARK,DARK,7,F,N,N,0,Y,7
220232,DARK,DARK,7,M,N,N,0,Y,7
221745,DARK,DARK,7,F,N,N,0,Y,7
198287,DARK,DARK,7,F,N,N,0,Y,7
80624,DARK,LIGHT,7,F,Y,N,0,N,7
219757,LIGHT,DARK,7,M,N,N,0,Y,7
137147,LIGHT,LIGHT,7,F,N,N,0,Y,7
220988,DARK,LIGHT,7,F,N,N,0,Y,7
210258,LIGHT,DARK,7,F,N,N,0,Y,7
177168,LIGHT,LIGHT,7,M,N,N,0,Y,7
219693,DARK,DARK,7,M,N,N,0,Y,7
221466,DARK,LIGHT,7,M,N,N,0,Y,7
224247,LIGHT,DARK,7,M,N,N,0,Y,7
120780,LIGHT,LIGHT,7,M,Y,N,0,N,7
219149,LIGHT,DARK,7,F,N,N,0,Y,7
220388,DARK,LIGHT,7,M,N,N,0,Y,7
220545,DARK,DARK,7,M,N,N,0,Y,7
138529,LIGHT,LIGHT,7,F,N,N,0,Y,7
181391,DARK,DARK,7,M,N,N,0,Y,7
175187,DARK,DARK,7,M,N,N,0,Y,7
219251,DARK,LIGHT,7,M,Y,N,0,Y,7
123175,DARK,DARK,7,M,Y,N,0,Y,7
44027,LIGHT,LIGHT,7,M,N,N,0,Y,7
185721,DARK,DARK,7,M,N,N,0,Y,7
212694,DARK,LIGHT,7,F,N,N,0,Y,7
210502,DARK,LIGHT,7,M,Y,N,1,Y,7
151152,DARK,DARK,7,M,N,N,1,Y,7
234068,DARK,DARK,7,F,Y,N,1,Y,7
153515,DARK,DARK,7,M,Y,N,1,Y,7
42306,DARK,DARK,7,M,N,N,1,N,7
124858,DARK,LIGHT,7,F,Y,N,1,Y,7
193086,DARK,LIGHT,7,M,Y,N,1,Y,7
88150,LIGHT,DARK,8,M,Y,N,0,N,7
148003,DARK,LIGHT,8,F,Y,N,0,Y,7
211875,LIGHT,LIGHT,8,M,N,N,0,Y,7
109827,LIGHT,LIGHT,8,F,Y,N,0,Y,7
140479,DARK,LIGHT,8,M,N,N,0,Y,7
203508,LIGHT,DARK,8,M,Y,N,0,Y,7
85869,DARK,DARK,8,M,N,N,0,N,7
210750,DARK,LIGHT,8,M,N,N,0,Y,7
