Dog_Number,Microchip_Flag,Microchip_Brand,Offence_Free_Flag,Active_Dog_Record
235936,Y,MICROCHIP,N,Y
223661,Y,MICROCHIP,Y,Y
236690,Y,MICROCHIP,U,Y
224057,Y,MICROCHIP,N,N
222849,Y,MICROCHIP,Y,Y
227991,Y,MICROCHIP,N,N
223453,Y,MICROCHIP,Y,Y
222634,Y,MICROCHIP,Y,Y
223866,Y,MICROCHIP,U,N
222616,Y,MICROCHIP,Y,N
223163,Y,MICROCHIP,Y,Y
222242,Y,MICROCHIP,Y,Y
222826,Y,MICROCHIP,Y,Y
222429,Y,MICROCHIP,Y,Y
222431,Y,MICROCHIP,Y,Y
224323,Y,MICROCHIP,Y,Y
231392,Y,MICROCHIP,Y,Y
232863,Y,MICROCHIP,Y,Y
224305,Y,MICROCHIP,N,N
222321,N,,U,N
222413,N,,Y,N
223156,N,,U,N
223093,N,,U,N
222592,N,,Y,N
224303,Y,MICROCHIP,Y,N
222595,Y,MICROCHIP,Y,Y
222601,Y,MICROCHIP,Y,Y
225622,Y,MICROCHIP,Y,Y
237323,Y,MICROCHIP,U,Y
225575,Y,MICROCHIP,N,N
223612,Y,MICROCHIP,Y,Y
222364,Y,MICROCHIP,Y,Y
222580,Y,MICROCHIP,Y,Y
222352,Y,MICROCHIP,Y,Y
224193,Y,MICROCHIP,Y,Y
233122,Y,MICROCHIP,Y,Y
222186,Y,MICROCHIP,N,N
223882,Y,MICROCHIP,Y,N
223580,Y,MICROCHIP,Y,Y
222393,Y,MICROCHIP,Y,Y
222555,Y,MICROCHIP,Y,Y
227925,Y,MICROCHIP,Y,Y
222549,Y,MICROCHIP,Y,N
222443,Y,MICROCHIP,Y,Y
234090,Y,MICROCHIP,N,N
233746,N,,U,N
222141,Y,MICROCHIP,Y,Y
222371,Y,MICROCHIP,Y,Y
222398,Y,MICROCHIP,Y,Y
222455,Y,MICROCHIP,Y,Y
222744,Y,MICROCHIP,Y,Y
222979,Y,MICROCHIP,Y,Y
231364,Y,MICROCHIP,Y,Y
222738,Y,MICROCHIP,U,N
223099,Y,MICROCHIP,Y,Y
222729,Y,MICROCHIP,Y,Y
234890,Y,MICROCHIP,N,Y
234889,Y,MICROCHIP,U,N
227902,Y,MICROCHIP,N,N
222143,Y,MICROCHIP,Y,N
223069,Y,MICROCHIP,Y,Y
224164,Y,MICROCHIP,Y,Y
222649,Y,MICROCHIP,Y,Y
230066,Y,MICROCHIP,Y,Y
227865,Y,MICROCHIP,Y,Y
230915,Y,MICROCHIP,Y,Y
231603,Y,MICROCHIP,Y,Y
222328,Y,MICROCHIP,Y,N
222350,Y,MICROCHIP,N,N
222291,Y,MICROCHIP,Y,Y
222342,Y,MICROCHIP,Y,Y
231203,Y,MICROCHIP,Y,Y
236182,Y,MICROCHIP,Y,Y
223028,Y,MICROCHIP,Y,N
223945,Y,MICROCHIP,Y,Y
222184,Y,MICROCHIP,Y,Y
222330,Y,MICROCHIP,Y,Y
223002,Y,MICROCHIP,Y,N
222497,Y,MICROCHIP,Y,N
222326,Y,MICROCHIP,Y,Y
222327,Y,MICROCHIP,Y,Y
222988,Y,MICROCHIP,Y,Y
224258,Y,MICROCHIP,Y,N
231343,Y,MICROCHIP,Y,Y
235824,Y,MICROCHIP,Y,Y
223717,Y,MICROCHIP,Y,Y
222956,Y,MICROCHIP,Y,Y
228476,Y,MICROCHIP,Y,Y
235818,Y,MICROCHIP,Y,Y
223284,Y,MICROCHIP,Y,Y
222930,Y,MICROCHIP,Y,Y
234133,Y,MICROCHIP,Y,Y
222036,Y,MICROCHIP,U,N
222138,Y,MICROCHIP,U,N
222303,N,,Y,N
222137,Y,MICROCHIP,N,N
223692,Y,MICROCHIP,Y,Y
222315,Y,MICROCHIP,Y,Y
226622,Y,MICROCHIP,Y,Y
221992,Y,MICROCHIP,Y,Y
223263,Y,MICROCHIP,Y,Y
238181,Y,MICROCHIP,U,Y
222016,Y,MICROCHIP,Y,Y
228899,Y,MICROCHIP,Y,Y
223685,Y,MICROCHIP,Y,N
222276,Y,MICROCHIP,Y,Y
222483,Y,MICROCHIP,Y,Y
224214,Y,MICROCHIP,N,Y
222272,Y,MICROCHIP,Y,Y
222274,Y,MICROCHIP,Y,Y
222859,N,,U,N
222056,Y,MICROCHIP,Y,N
222290,Y,MICROCHIP,Y,Y
228877,Y,MICROCHIP,Y,Y
223143,Y,MICROCHIP,Y,Y
222263,Y,MICROCHIP,Y,Y
222270,Y,MICROCHIP,Y,Y
222446,Y,MICROCHIP,Y,Y
225864,Y,MICROCHIP,Y,Y
222287,Y,MICROCHIP,Y,Y
229777,Y,MICROCHIP,Y,Y
230567,Y,MICROCHIP,Y,Y
222621,Y,MICROCHIP,Y,N
223159,Y,MICROCHIP,Y,Y
222244,Y,MICROCHIP,Y,Y
222245,Y,MICROCHIP,Y,Y
226554,Y,MICROCHIP,Y,Y
226556,Y,MICROCHIP,Y,Y
235701,Y,MICROCHIP,Y,Y
234650,Y,MICROCHIP,Y,Y
223122,Y,MICROCHIP,Y,Y
222456,Y,MICROCHIP,Y,Y
222614,Y,MICROCHIP,Y,Y
222824,Y,MICROCHIP,Y,Y
222813,Y,MICROCHIP,U,N
222809,Y,MICROCHIP,N,N
225292,Y,MICROCHIP,Y,Y
226540,Y,MICROCHIP,Y,N
222220,Y,MICROCHIP,Y,N
222135,Y,MICROCHIP,Y,Y
224171,Y,MICROCHIP,N,Y
235740,Y,MICROCHIP,N,Y
222211,Y,MICROCHIP,Y,Y
222770,Y,MICROCHIP,Y,Y
226520,Y,MICROCHIP,Y,Y
229484,Y,MICROCHIP,Y,Y
222210,Y,MICROCHIP,Y,N
222166,Y,MICROCHIP,N,Y
222223,Y,MICROCHIP,Y,Y
222251,Y,MICROCHIP,Y,Y
225492,Y,MICROCHIP,Y,Y
235726,Y,MICROCHIP,Y,Y
236232,Y,MICROCHIP,N,Y
222142,Y,MICROCHIP,Y,Y
222572,Y,MICROCHIP,Y,Y
222763,Y,MICROCHIP,Y,Y
222828,Y,MICROCHIP,Y,Y
222612,Y,MICROCHIP,Y,N
222755,Y,MICROCHIP,Y,N
224046,Y,MICROCHIP,Y,Y
222187,Y,MICROCHIP,Y,Y
222554,Y,MICROCHIP,Y,Y
222753,Y,MICROCHIP,Y,Y
228811,Y,MICROCHIP,Y,Y
230267,Y,MICROCHIP,Y,Y
222180,Y,MICROCHIP,Y,N
222170,Y,MICROCHIP,Y,N
222172,Y,MICROCHIP,Y,N
225210,Y,MICROCHIP,N,N
231227,Y,MICROCHIP,N,N
222021,Y,MICROCHIP,Y,Y
226238,Y,MICROCHIP,Y,Y
227769,Y,MICROCHIP,Y,Y
232247,Y,MICROCHIP,Y,Y
238072,Y,MICROCHIP,U,Y
234725,Y,MICROCHIP,Y,Y
222162,Y,MICROCHIP,Y,Y
222733,Y,MICROCHIP,Y,Y
223574,Y,MICROCHIP,Y,Y
223090,Y,MICROCHIP,Y,Y
223796,Y,MICROCHIP,Y,Y
222148,Y,MICROCHIP,Y,Y
222482,Y,MICROCHIP,Y,Y
223218,Y,MICROCHIP,Y,Y
237317,Y,MICROCHIP,U,Y
222095,Y,MICROCHIP,Y,N
222128,Y,MICROCHIP,Y,N
223323,Y,MICROCHIP,Y,Y
222129,Y,MICROCHIP,Y,Y
222314,Y,MICROCHIP,Y,Y
223049,Y,MICROCHIP,Y,N
222340,Y,MICROCHIP,N,N
222348,Y,MICROCHIP,Y,Y
223050,Y,MICROCHIP,N,Y
226461,Y,MICROCHIP,Y,Y
222115,Y,MICROCHIP,Y,N
222131,Y,MICROCHIP,Y,N
222991,Y,MICROCHIP,Y,Y
226451,Y,MICROCHIP,Y,Y
221903,Y,MICROCHIP,Y,Y
222111,Y,MICROCHIP,Y,Y
221966,N,,U,N
222107,Y,MICROCHIP,Y,Y
222110,Y,MICROCHIP,Y,Y
222682,Y,MICROCHIP,Y,Y
222933,Y,MICROCHIP,N,N
222081,Y,MICROCHIP,Y,Y
230319,Y,MICROCHIP,Y,Y
224343,Y,MICROCHIP,Y,Y
233307,Y,MICROCHIP,Y,Y
222307,Y,MICROCHIP,N,Y
222295,Y,MICROCHIP,Y,Y
222658,Y,MICROCHIP,Y,Y
237750,Y,MICROCHIP,U,Y
222118,Y,MICROCHIP,Y,Y
222277,Y,MICROCHIP,Y,Y
222361,Y,MICROCHIP,Y,Y
222419,Y,MICROCHIP,Y,Y
233437,Y,MICROCHIP,Y,Y
222871,Y,MICROCHIP,N,N
223678,Y,MICROCHIP,Y,Y
222068,Y,MICROCHIP,Y,Y
223241,Y,MICROCHIP,Y,Y
223907,Y,MICROCHIP,Y,Y
224562,Y,MICROCHIP,Y,Y
230268,Y,MICROCHIP,Y,N
222856,N,,U,N
223464,Y,MICROCHIP,U,N
222055,Y,MICROCHIP,Y,N
222046,Y,MICROCHIP,Y,Y
222054,Y,MICROCHIP,Y,Y
228719,Y,MICROCHIP,Y,Y
226380,Y,MICROCHIP,Y,N
222437,N,,Y,N
225831,Y,MICROCHIP,U,N
223648,Y,MICROCHIP,N,N
221993,Y,MICROCHIP,Y,Y
222049,Y,MICROCHIP,Y,Y
223207,Y,MICROCHIP,Y,Y
225480,Y,MICROCHIP,Y,Y
226276,Y,MICROCHIP,Y,Y
226366,Y,MICROCHIP,Y,Y
235221,Y,MICROCHIP,Y,Y
221847,N,,U,N
222033,Y,MICROCHIP,N,N
222035,Y,MICROCHIP,Y,Y
223109,Y,MICROCHIP,Y,Y
223447,Y,MICROCHIP,Y,Y
222816,Y,MICROCHIP,Y,Y
222032,Y,MICROCHIP,Y,Y
223993,N,,U,N
222029,Y,MICROCHIP,Y,Y
222030,Y,MICROCHIP,Y,Y
224096,Y,MICROCHIP,Y,Y
222484,Y,MICROCHIP,Y,Y
233388,Y,MICROCHIP,Y,Y
222424,Y,MICROCHIP,Y,Y
222217,Y,MICROCHIP,Y,N
222023,Y,MICROCHIP,Y,Y
231080,Y,MICROCHIP,Y,Y
226845,Y,MICROCHIP,Y,Y
233370,Y,MICROCHIP,Y,N
221800,Y,MICROCHIP,Y,Y
222585,Y,MICROCHIP,Y,Y
222756,Y,MICROCHIP,Y,Y
221799,N,,U,N
225052,N,,Y,N
223698,Y,MICROCHIP,Y,Y
222134,Y,MICROCHIP,Y,Y
225613,Y,MICROCHIP,Y,Y
222561,Y,MICROCHIP,Y,N
221936,Y,MICROCHIP,Y,Y
221984,Y,MICROCHIP,Y,Y
221997,Y,MICROCHIP,Y,Y
222105,Y,MICROCHIP,Y,N
225463,Y,MICROCHIP,U,N
226501,Y,MICROCHIP,Y,Y
226603,Y,MICROCHIP,Y,Y
230260,Y,MICROCHIP,Y,Y
236751,Y,MICROCHIP,U,Y
237927,N,,U,Y
221978,Y,MICROCHIP,Y,Y
222253,Y,MICROCHIP,Y,Y
224444,Y,MICROCHIP,Y,Y
223382,Y,MICROCHIP,Y,N
228649,Y,MICROCHIP,N,N
221414,Y,MICROCHIP,Y,Y
221852,Y,MICROCHIP,Y,Y
221964,Y,MICROCHIP,Y,Y
231033,Y,MICROCHIP,Y,Y
222512,Y,MICROCHIP,N,N
223080,N,,N,N
221955,Y,MICROCHIP,Y,Y
222983,Y,MICROCHIP,Y,Y
222011,Y,MICROCHIP,Y,N
221779,Y,MICROCHIP,N,Y
221832,Y,MICROCHIP,Y,Y
227335,Y,MICROCHIP,N,N
223932,N,,U,N
221945,Y,MICROCHIP,Y,N
223931,Y,MICROCHIP,U,N
221934,N,,U,N
221938,Y,MICROCHIP,Y,N
228623,Y,MICROCHIP,U,N
221935,Y,MICROCHIP,Y,Y
222045,Y,MICROCHIP,Y,Y
221922,Y,MICROCHIP,Y,N
223026,Y,MICROCHIP,Y,Y
221765,Y,MICROCHIP,U,N
228606,N,,U,N
221908,Y,MICROCHIP,Y,Y
221919,Y,MICROCHIP,Y,Y
222074,Y,MICROCHIP,Y,Y
221769,Y,MICROCHIP,Y,N
226248,N,,U,N
229754,Y,MICROCHIP,N,Y
222109,Y,MICROCHIP,Y,Y
222149,Y,MICROCHIP,Y,Y
222949,Y,MICROCHIP,Y,Y
230196,Y,MICROCHIP,Y,Y
232648,Y,MICROCHIP,Y,Y
223706,Y,MICROCHIP,Y,Y
222102,Y,MICROCHIP,Y,Y
228591,Y,MICROCHIP,Y,Y
230964,Y,MICROCHIP,U,N
222312,Y,MICROCHIP,Y,N
226231,Y,MICROCHIP,N,Y
222092,Y,MICROCHIP,Y,Y
226229,Y,MICROCHIP,Y,Y
221888,Y,MICROCHIP,Y,N
221883,Y,MICROCHIP,Y,N
221878,Y,MICROCHIP,Y,Y
221881,Y,MICROCHIP,Y,Y
221886,Y,MICROCHIP,Y,Y
221890,Y,MICROCHIP,Y,Y
222289,Y,MICROCHIP,Y,Y
222884,Y,MICROCHIP,Y,N
222462,Y,MICROCHIP,Y,Y
224569,Y,MICROCHIP,Y,Y
226214,Y,MICROCHIP,Y,Y
228503,Y,MICROCHIP,Y,Y
221865,N,,U,N
221863,Y,MICROCHIP,N,N
221864,Y,MICROCHIP,Y,Y
221867,Y,MICROCHIP,Y,Y
221889,Y,MICROCHIP,U,Y
222866,Y,MICROCHIP,U,N
221855,Y,MICROCHIP,Y,N
226202,Y,MICROCHIP,N,N
222641,Y,MICROCHIP,Y,Y
221715,Y,MICROCHIP,Y,Y
221833,Y,MICROCHIP,Y,Y
228994,Y,MICROCHIP,Y,Y
230931,Y,MICROCHIP,Y,Y
221995,Y,MICROCHIP,N,N
221854,Y,MICROCHIP,Y,Y
222257,Y,MICROCHIP,Y,Y
223215,Y,MICROCHIP,Y,Y
223821,N,,N,N
221848,Y,MICROCHIP,Y,N
221846,Y,MICROCHIP,Y,Y
221850,Y,MICROCHIP,Y,Y
236477,Y,MICROCHIP,Y,Y
222834,Y,MICROCHIP,U,N
230913,Y,MICROCHIP,N,N
221694,Y,MICROCHIP,Y,Y
221768,Y,MICROCHIP,Y,Y
224338,Y,MICROCHIP,Y,Y
230916,Y,MICROCHIP,Y,Y
228531,Y,MICROCHIP,Y,N
224328,Y,MICROCHIP,N,Y
228527,Y,MICROCHIP,Y,Y
230905,Y,MICROCHIP,N,Y
223802,N,,U,N
221818,Y,MICROCHIP,Y,Y
221927,Y,MICROCHIP,Y,Y
222073,Y,MICROCHIP,Y,Y
226146,Y,MICROCHIP,Y,Y
222785,Y,MICROCHIP,Y,N
224168,Y,MICROCHIP,Y,Y
230893,Y,MICROCHIP,Y,Y
221725,Y,MICROCHIP,Y,Y
221837,Y,MICROCHIP,Y,Y
227254,Y,MICROCHIP,Y,Y
231395,Y,MICROCHIP,Y,Y
221794,Y,MICROCHIP,Y,Y
221801,Y,MICROCHIP,Y,Y
221808,Y,MICROCHIP,Y,Y
223402,Y,MICROCHIP,Y,Y
222202,Y,MICROCHIP,Y,Y
222205,Y,MICROCHIP,Y,Y
229441,Y,MICROCHIP,Y,Y
224870,Y,MICROCHIP,Y,N
221787,Y,MICROCHIP,N,N
221985,Y,MICROCHIP,Y,N
221692,Y,MICROCHIP,Y,Y
221789,Y,MICROCHIP,Y,Y
233806,Y,MICROCHIP,Y,Y
222387,Y,MICROCHIP,U,N
223978,Y,MICROCHIP,Y,N
223739,Y,MICROCHIP,Y,Y
223740,Y,MICROCHIP,Y,Y
222334,Y,MICROCHIP,Y,Y
224128,Y,MICROCHIP,Y,Y
237634,Y,MICROCHIP,U,Y
237444,Y,MICROCHIP,U,Y
238281,Y,MICROCHIP,U,Y
222372,Y,MICROCHIP,Y,N
221734,Y,MICROCHIP,Y,Y
222373,Y,MICROCHIP,Y,Y
233787,Y,MICROCHIP,Y,Y
222167,Y,MICROCHIP,N,N
223379,N,,U,N
221696,Y,MICROCHIP,Y,Y
221477,Y,MICROCHIP,Y,Y
224872,Y,MICROCHIP,Y,Y
221780,Y,MICROCHIP,Y,Y
222399,Y,MICROCHIP,N,Y
226084,Y,MICROCHIP,Y,Y
236426,Y,MICROCHIP,Y,Y
222341,N,,U,N
221940,Y,MICROCHIP,Y,Y
221941,Y,MICROCHIP,Y,Y
230550,Y,MICROCHIP,Y,Y
222613,Y,MICROCHIP,Y,Y
221566,N,,U,N
221726,Y,MICROCHIP,Y,Y
222018,Y,MICROCHIP,Y,Y
222116,Y,MICROCHIP,Y,Y
235376,Y,MICROCHIP,Y,Y
236993,Y,MICROCHIP,U,Y
235377,N,,Y,N
221687,Y,MICROCHIP,Y,Y
222323,Y,MICROCHIP,Y,Y
225781,Y,MICROCHIP,Y,Y
232633,Y,MICROCHIP,Y,Y
222680,N,,U,N
221691,Y,MICROCHIP,Y,Y
225312,Y,MICROCHIP,Y,Y
41560,N,,Y,N
222100,Y,MICROCHIP,Y,N
221543,Y,MICROCHIP,Y,Y
221755,Y,MICROCHIP,Y,Y
221756,Y,MICROCHIP,Y,Y
234755,Y,MICROCHIP,Y,Y
221757,Y,MICROCHIP,Y,N
224792,Y,MICROCHIP,Y,N
221706,Y,MICROCHIP,Y,N
222080,Y,MICROCHIP,N,N
225539,Y,MICROCHIP,Y,Y
221635,Y,MICROCHIP,Y,N
221722,Y,MICROCHIP,Y,N
221866,Y,MICROCHIP,N,Y
221640,Y,MICROCHIP,Y,Y
221719,Y,MICROCHIP,Y,Y
227132,Y,MICROCHIP,Y,Y
228389,Y,MICROCHIP,Y,Y
236234,Y,MICROCHIP,Y,Y
223240,Y,MICROCHIP,Y,N
221688,Y,MICROCHIP,Y,Y
221690,Y,MICROCHIP,Y,Y
225872,Y,MICROCHIP,Y,Y
222639,N,,N,N
221511,Y,MICROCHIP,N,Y
225992,N,,U,N
223605,Y,MICROCHIP,Y,Y
222255,Y,MICROCHIP,Y,Y
222258,Y,MICROCHIP,Y,Y
222632,Y,MICROCHIP,Y,Y
226316,Y,MICROCHIP,Y,Y
221909,Y,MICROCHIP,Y,Y
221473,Y,MICROCHIP,Y,Y
221659,Y,MICROCHIP,Y,Y
236550,Y,MICROCHIP,Y,Y
221478,Y,MICROCHIP,N,N
221485,Y,MICROCHIP,Y,Y
221486,Y,MICROCHIP,Y,Y
221829,Y,MICROCHIP,Y,Y
221830,Y,MICROCHIP,Y,Y
222815,Y,MICROCHIP,Y,Y
221552,Y,MICROCHIP,Y,Y
223592,Y,MICROCHIP,Y,Y
221675,Y,MICROCHIP,Y,Y
237510,Y,MICROCHIP,U,Y
222215,Y,MICROCHIP,Y,Y
221736,Y,MICROCHIP,Y,N
221658,Y,MICROCHIP,Y,Y
222584,Y,MICROCHIP,Y,Y
229858,Y,MICROCHIP,N,Y
222190,Y,MICROCHIP,Y,N
221651,Y,MICROCHIP,Y,Y
225957,Y,MICROCHIP,Y,Y
228319,Y,MICROCHIP,Y,Y
225944,Y,MICROCHIP,N,N
228310,Y,MICROCHIP,Y,N
221698,Y,MICROCHIP,Y,Y
221766,Y,MICROCHIP,Y,Y
222558,Y,MICROCHIP,Y,Y
230025,Y,MICROCHIP,Y,Y
231525,Y,MICROCHIP,Y,Y
221613,Y,MICROCHIP,Y,Y
224766,Y,MICROCHIP,Y,N
223251,Y,MICROCHIP,Y,Y
223697,Y,MICROCHIP,Y,Y
222534,Y,MICROCHIP,N,N
222537,N,,U,N
221626,Y,MICROCHIP,Y,Y
223525,Y,MICROCHIP,Y,Y
221795,Y,MICROCHIP,Y,Y
221954,Y,MICROCHIP,Y,Y
221957,Y,MICROCHIP,Y,Y
224637,Y,MICROCHIP,Y,Y
232430,Y,MICROCHIP,Y,Y
221608,Y,MICROCHIP,Y,Y
221609,Y,MICROCHIP,Y,Y
221831,Y,MICROCHIP,Y,Y
224559,Y,MICROCHIP,Y,Y
224635,Y,MICROCHIP,Y,Y
228287,Y,MICROCHIP,Y,Y
228226,Y,MICROCHIP,Y,Y
221601,Y,MICROCHIP,Y,N
221602,Y,MICROCHIP,Y,Y
224547,Y,MICROCHIP,Y,Y
232978,Y,MICROCHIP,N,Y
222653,Y,MICROCHIP,N,N
221578,Y,MICROCHIP,Y,Y
223031,Y,MICROCHIP,Y,Y
221559,Y,MICROCHIP,Y,Y
221560,Y,MICROCHIP,Y,Y
237436,N,,U,Y
228068,Y,MICROCHIP,Y,Y
221420,Y,MICROCHIP,Y,Y
221871,Y,MICROCHIP,Y,Y
228237,Y,MICROCHIP,Y,Y
225871,Y,MICROCHIP,Y,Y
234744,Y,MICROCHIP,Y,Y
221743,Y,MICROCHIP,Y,Y
222097,Y,MICROCHIP,N,Y
221534,N,,U,N
224896,Y,MICROCHIP,N,N
221733,Y,MICROCHIP,Y,Y
234884,Y,MICROCHIP,Y,Y
222515,Y,MICROCHIP,Y,N
228206,Y,MICROCHIP,Y,Y
230573,Y,MICROCHIP,Y,Y
222181,Y,MICROCHIP,Y,N
221870,Y,MICROCHIP,Y,Y
223309,Y,MICROCHIP,Y,Y
222865,Y,MICROCHIP,N,N
221514,Y,MICROCHIP,Y,Y
221515,Y,MICROCHIP,Y,Y
222059,Y,MICROCHIP,Y,Y
227668,Y,MICROCHIP,Y,Y
222050,Y,MICROCHIP,Y,Y
221697,Y,MICROCHIP,Y,Y
221707,Y,MICROCHIP,Y,Y
223203,Y,MICROCHIP,Y,Y
226905,Y,MICROCHIP,Y,Y
223400,Y,MICROCHIP,Y,Y
232887,Y,MICROCHIP,Y,Y
236676,Y,MICROCHIP,U,Y
221499,Y,MICROCHIP,Y,N
221448,Y,MICROCHIP,Y,Y
222832,Y,MICROCHIP,N,Y
232594,Y,MICROCHIP,Y,Y
221483,Y,MICROCHIP,Y,N
221482,Y,MICROCHIP,Y,N
235142,Y,MICROCHIP,U,N
222423,Y,MICROCHIP,N,N
222025,Y,MICROCHIP,Y,Y
234585,Y,MICROCHIP,Y,N
222022,Y,MICROCHIP,Y,N
222777,Y,MICROCHIP,N,N
228410,Y,MICROCHIP,Y,Y
221450,Y,MICROCHIP,Y,Y
221638,Y,MICROCHIP,Y,Y
237263,Y,MICROCHIP,U,Y
222005,Y,MICROCHIP,Y,N
223787,N,,U,N
226737,Y,MICROCHIP,Y,Y
221417,Y,MICROCHIP,Y,N
222195,N,,U,N
225521,Y,MICROCHIP,Y,Y
222044,Y,MICROCHIP,Y,N
221501,Y,MICROCHIP,Y,Y
223354,Y,MICROCHIP,Y,Y
237173,N,,U,Y
228109,Y,MICROCHIP,Y,N
221632,Y,MICROCHIP,Y,Y
221988,Y,MICROCHIP,Y,N
222745,Y,MICROCHIP,Y,Y
225734,Y,MICROCHIP,Y,Y
221967,N,,Y,N
221630,Y,MICROCHIP,N,N
221974,N,,Y,N
222541,Y,MICROCHIP,Y,Y
231200,Y,MICROCHIP,Y,Y
222357,Y,MICROCHIP,Y,N
226841,Y,MICROCHIP,Y,Y
221612,N,,U,N
221361,Y,MICROCHIP,Y,Y
226826,Y,MICROCHIP,Y,Y
225359,Y,MICROCHIP,Y,Y
230441,Y,MICROCHIP,N,Y
232773,Y,MICROCHIP,Y,Y
233095,N,,Y,Y
236189,N,,Y,Y
236848,Y,MICROCHIP,U,Y
221406,Y,MICROCHIP,Y,N
221323,Y,MICROCHIP,Y,Y
223704,Y,MICROCHIP,Y,Y
224891,Y,MICROCHIP,Y,Y
222125,Y,MICROCHIP,Y,N
221399,Y,MICROCHIP,Y,Y
235035,Y,MICROCHIP,Y,Y
221937,Y,MICROCHIP,U,N
221391,Y,MICROCHIP,Y,Y
221253,Y,MICROCHIP,Y,Y
221575,Y,MICROCHIP,Y,Y
221577,Y,MICROCHIP,N,Y
230412,Y,MICROCHIP,Y,Y
235021,Y,MICROCHIP,Y,Y
221699,Y,MICROCHIP,Y,Y
221913,Y,MICROCHIP,Y,Y
228018,Y,MICROCHIP,N,N
221394,Y,MICROCHIP,Y,Y
222681,Y,MICROCHIP,Y,N
221375,Y,MICROCHIP,Y,Y
221302,Y,MICROCHIP,Y,Y
224050,N,,U,N
221303,Y,MICROCHIP,Y,Y
221615,Y,MICROCHIP,Y,Y
221749,Y,MICROCHIP,Y,Y
222094,Y,MICROCHIP,Y,Y
228637,Y,MICROCHIP,Y,Y
221741,N,,U,N
221732,Y,MICROCHIP,N,N
221344,Y,MICROCHIP,Y,Y
221392,Y,MICROCHIP,Y,Y
227976,Y,MICROCHIP,Y,N
221359,Y,MICROCHIP,Y,Y
221384,Y,MICROCHIP,Y,Y
228890,Y,MICROCHIP,Y,Y
228667,Y,MICROCHIP,Y,N
221352,Y,MICROCHIP,Y,Y
234958,Y,MICROCHIP,Y,N
221721,Y,MICROCHIP,Y,Y
222066,Y,MICROCHIP,Y,Y
230354,Y,MICROCHIP,Y,Y
221517,Y,MICROCHIP,U,N
223353,Y,MICROCHIP,Y,N
221710,Y,MICROCHIP,Y,N
221142,Y,MICROCHIP,Y,Y
221595,Y,MICROCHIP,Y,Y
221853,Y,MICROCHIP,Y,Y
222271,Y,MICROCHIP,Y,Y
228366,Y,MICROCHIP,Y,N
221241,Y,MICROCHIP,Y,Y
232697,Y,MICROCHIP,Y,Y
221306,Y,MICROCHIP,Y,Y
221430,Y,MICROCHIP,Y,Y
221825,Y,MICROCHIP,Y,Y
225549,Y,MICROCHIP,Y,Y
236447,Y,MICROCHIP,Y,Y
227631,Y,MICROCHIP,N,Y
224705,Y,MICROCHIP,Y,N
221270,Y,MICROCHIP,Y,Y
221819,Y,MICROCHIP,Y,Y
222893,Y,MICROCHIP,Y,Y
221667,Y,MICROCHIP,Y,Y
223089,Y,MICROCHIP,Y,Y
221100,N,,U,N
228956,Y,MICROCHIP,Y,Y
222008,Y,MICROCHIP,Y,N
221286,Y,MICROCHIP,Y,N
221315,Y,MICROCHIP,Y,Y
223073,Y,MICROCHIP,Y,Y
223077,Y,MICROCHIP,Y,Y
232549,Y,MICROCHIP,Y,Y
232914,Y,MICROCHIP,Y,Y
221792,Y,MICROCHIP,N,Y
222811,Y,MICROCHIP,Y,Y
227351,Y,MICROCHIP,Y,Y
227352,Y,MICROCHIP,Y,Y
237147,Y,MICROCHIP,U,Y
227877,Y,MICROCHIP,Y,N
222547,Y,MICROCHIP,Y,Y
227872,Y,MICROCHIP,Y,Y
232487,Y,MICROCHIP,Y,Y
234814,Y,MICROCHIP,Y,Y
221378,N,,U,N
221269,Y,MICROCHIP,Y,N
221389,Y,MICROCHIP,Y,Y
237049,Y,MICROCHIP,U,Y
221965,N,,U,N
223032,Y,MICROCHIP,Y,Y
223006,N,,U,N
221962,Y,MICROCHIP,Y,N
226659,Y,MICROCHIP,N,N
221261,Y,MICROCHIP,Y,Y
225416,Y,MICROCHIP,Y,Y
225429,Y,MICROCHIP,Y,Y
221227,Y,MICROCHIP,Y,Y
221228,Y,MICROCHIP,Y,Y
230158,Y,MICROCHIP,N,Y
230523,Y,MICROCHIP,Y,Y
222505,N,,U,N
222508,Y,MICROCHIP,N,N
222510,Y,MICROCHIP,Y,Y
227752,Y,MICROCHIP,Y,Y
221044,Y,MICROCHIP,Y,N
227827,Y,MICROCHIP,Y,Y
236670,Y,MICROCHIP,Y,Y
222919,Y,MICROCHIP,N,N
221216,Y,MICROCHIP,Y,Y
222925,Y,MICROCHIP,Y,Y
221214,Y,MICROCHIP,U,N
221775,Y,MICROCHIP,Y,N
221215,Y,MICROCHIP,Y,Y
221364,Y,MICROCHIP,Y,Y
221576,Y,MICROCHIP,Y,Y
225688,Y,MICROCHIP,Y,Y
221147,Y,MICROCHIP,Y,N
221351,Y,MICROCHIP,Y,Y
223806,Y,MICROCHIP,Y,Y
227780,Y,MICROCHIP,Y,Y
235889,Y,MICROCHIP,Y,Y
221550,Y,MICROCHIP,U,N
221196,Y,MICROCHIP,Y,N
221551,Y,MICROCHIP,Y,Y
234996,Y,MICROCHIP,Y,Y
221192,Y,MICROCHIP,Y,Y
225332,Y,MICROCHIP,Y,Y
225335,Y,MICROCHIP,Y,Y
221189,Y,MICROCHIP,Y,Y
